experiment_id,problem_size,uncertainty_set,radius_p,method,por_percent,worst_protection_percent,var_reduction_percent,nominal_mean,robust_mean,nominal_worst,robust_worst,nominal_std,robust_std
16,5,L1Ball,0.2,scenario,0.00043508777646966847,3.641994837662582e-05,1.2368936209083774,163146.28830564124,163145.57847608306,163103.21013782348,163103.2695399284,26.515608796012685,26.187638922269784
16,5,L1Ball,0.2,drpg,0.0006361081927743444,-0.00015442242912628944,1.2485218291957612,163146.28830564124,163145.25051873512,163103.21013782348,163102.9582698844,26.515608796012685,26.184555632050316
17,5,L1Ball,0.2,scenario,-0.0011771571885131674,0.00010706685841466905,-0.731267693414121,146023.71252000734,146025.4314486362,145996.71642518384,145996.8727392815,12.728267594998025,12.821345303851544
18,5,L1Ball,0.2,scenario,-0.0007323941403649038,5.48943223379186e-05,-4.646366113127547,160686.1626168436,160687.33947288297,160634.38372571542,160634.4719048718,23.748959194045824,24.852422786258458
18,5,L1Ball,0.2,drpg,-0.00023741456460956228,-0.00039170740988936814,-4.526010659088951,160686.1626168436,160686.54410919696,160634.38372571542,160633.75450893154,23.748959194045824,24.823839618591023
19,5,LinfBox,0.1,scenario,-0.0002802766288895276,-1.2323389816565905e-05,-2.1012548341895427,163145.99840847662,163146.45566858113,163095.4854725612,163095.46537366876,22.135864798338922,22.60099572750368
19,5,LinfBox,0.1,drpg,-0.0001585223511938886,-0.00012271996259555324,-2.0673688981735032,163145.99840847662,163146.25703134917,163095.4854725612,163095.28532184244,22.135864798338922,22.593494782521518
20,5,LinfBox,0.1,scenario,-0.00014230604538678084,0.0001016597958137747,2.1786424747208324,146024.38993709203,146024.59773862665,146007.01763899374,146007.16606942975,10.991803192462458,10.75233109937375
20,5,LinfBox,0.1,drpg,-4.0551204667059334e-05,1.2707231782873638e-05,2.2149053500949663,146024.38993709203,146024.44915174125,146007.01763899374,146007.0361924439,10.991803192462458,10.748345155480697
21,5,LinfBox,0.1,scenario,0.0002713607776793756,-2.5577058583909213e-06,-0.3367954284759057,160686.6291329419,160686.19309245545,160654.17574965715,160654.1716405959,20.518839482352078,20.58794599570495
21,5,LinfBox,0.1,drpg,0.0005733835434151707,-0.0002894029355404371,-0.29481103023422417,160686.6291329419,160685.70778225397,160654.17574965715,160653.71081175646,20.518839482352078,20.579331284422107
22,5,LinfBox,0.15,scenario,0.0011155919038776498,-1.2348490468959162e-05,-0.9039081873432645,163147.0335308804,163145.21347578292,163070.5582281124,163070.53809136007,34.513499911684015,34.82547026312444
22,5,LinfBox,0.15,drpg,0.0013601827400420705,-0.00023184466589658642,-0.8567177427402666,163147.0335308804,163144.81443308943,163070.5582281124,163070.1801577215,34.513499911684015,34.80918318906806
23,5,LinfBox,0.15,scenario,0.00029617821563859576,0.00013718596220421258,0.22931060411589874,146024.81824019682,146024.38574649577,145998.5349668212,145998.7352563162,16.2947845003135,16.257418831536448
23,5,LinfBox,0.15,drpg,0.0005001977478671684,-3.7903103621890744e-05,0.28097611572740616,146024.81824019682,146024.08782734466,145998.5349668212,145998.4796288452,16.2947845003135,16.24900004775837
24,5,LinfBox,0.15,scenario,0.0003051687479054262,-8.275632259345934e-05,-0.27729670180221755,160686.7581353512,160686.26776958336,160638.15877501378,160638.0258367809,30.827612527135045,30.913096479917158
24,5,LinfBox,0.15,drpg,0.000908849744123688,-0.0006535766058044203,-0.2123966477781891,160686.7581353512,160685.29773416105,160638.15877501378,160637.10888158804,30.827612527135045,30.89308934273273
25,5,LinfBox,0.2,scenario,-0.001397614709702354,0.00012368704843158975,1.863467160921567,163143.1550493403,163145.43516207315,163045.44770753733,163045.6493736392,45.746858349334374,44.89438066684122
25,5,LinfBox,0.2,drpg,-0.001027480359765623,-0.00020220715708241339,1.9237899706949675,163143.1550493403,163144.83131321674,163045.44770753733,163045.11801797277,45.746858349334374,44.866784876501846
26,5,LinfBox,0.2,scenario,-0.0011420762457057473,0.00017798120129660332,2.4900760148817107,146023.55728173908,146025.22498209993,145989.93128366114,145990.1911182946,21.910293963251362,21.364710988482365
26,5,LinfBox,0.2,drpg,-0.0008299750312826596,-8.097680196858795e-05,2.5557014948448247,146023.55728173908,146024.7692408043,145989.93128366114,145989.8130656836,21.910293963251362,21.350332252907652
27,5,LinfBox,0.2,scenario,-0.00031915071924875255,3.97568564928445e-05,-0.14868443689384628,160684.86202211684,160685.3748490097,160621.87564368517,160621.93950189376,41.03291285905434,41.09392241447997
27,5,LinfBox,0.2,drpg,0.0005939491994944103,-0.0008122377025846056,-0.06357452683955006,160684.86202211684,160683.90763566515,160621.87564368517,160620.5710122526,41.03291285905434,41.05899933925297
28,10,L2Ball,0.1,scenario,-0.00016185877790739754,5.6551901914368915e-05,-2.1346431985962817,316086.7179104652,316087.22952456394,316069.6772904012,316069.8560338151,7.743381717777811,7.908675288957703
28,10,L2Ball,0.1,drpg,-2.9778861915462188e-05,-7.036068959460517e-05,-2.051895146678708,316086.7179104652,316086.81203749246,316069.6772904012,316069.45490159665,7.743381717777811,7.9022677914337
29,10,L2Ball,0.1,scenario,-0.0001976014627012235,3.4896479399506006e-05,0.9759318548262452,278389.9604343115,278390.5105369453,278375.9635208725,278376.0606642833,6.4649790242588185,6.401885234553242
29,10,L2Ball,0.1,drpg,4.4896501915878934e-05,-0.00020683941762418884,0.9824929148276604,278389.9604343115,278389.83544695756,278375.9635208725,278375.38772965077,6.4649790242588185,6.401461063400381
30,10,L2Ball,0.1,scenario,-3.3217599889494166e-06,-5.4645683895259105e-05,-0.3957463376721253,289303.0802334128,289303.08984336676,289292.79399479233,289292.6359087666,4.831920894005656,4.851043043982898
30,10,L2Ball,0.1,drpg,0.00014614417551133248,-0.0002032474368071438,-0.3289577243031867,289303.0802334128,289302.65743381146,289292.79399479233,289292.20601460367,4.831920894005656,4.847815871018708
31,10,L2Ball,0.15,scenario,0.00014288641290549194,-5.404952871950183e-05,6.1151670480221005,316086.85923074384,316086.407585569,316061.21433432424,316061.0435047274,12.157017557716147,11.413595626004428
31,10,L2Ball,0.15,drpg,0.00040710010664505995,-0.00030948186450922144,6.221863316956875,316086.85923074384,316085.5724408028,316061.21433432424,316060.2361821851,12.157017557716147,11.4006245418566
32,10,L2Ball,0.15,scenario,-0.0004218086973481013,0.0005061901439047378,-0.7659003507496756,278389.8838570419,278391.05812978453,278368.2057475017,278369.61481992295,9.671948920530038,9.746026411236707
32,10,L2Ball,0.15,drpg,6.34463278761538e-05,2.2265192208777765e-05,-0.7546426966507684,278389.8838570419,278389.7072288834,278368.2057475017,278368.26772671775,9.671948920530038,9.744937576682611
33,10,L2Ball,0.15,scenario,0.00031336457540620934,-9.100486822050805e-06,-2.9268788630516505,289303.5560651978,289302.6494903377,289287.5667300056,289287.5404034287,7.206021403624548,7.4169329209542125
33,10,L2Ball,0.15,drpg,0.0006116853222128372,-0.0003037216099665703,-2.7877725171820456,289303.5560651978,289301.7864378087,289287.5667300056,289286.6881011505,7.206021403624548,7.406908887897049
34,10,L2Ball,0.2,scenario,0.0006017771663803709,-7.743313385287335e-05,-7.100205888243634,316087.17357994465,316085.2714395082,316053.5936142161,316053.3488840139,14.859882355785336,15.914964597796883
34,10,L2Ball,0.2,drpg,0.0009995454116079325,-0.00045710687110838224,-6.93484930959504,316087.17357994465,316084.01414510445,316053.5936142161,316052.1489115233,14.859882355785336,15.89039280474215
35,10,L2Ball,0.2,scenario,-0.0005492208993916203,0.00024057333409175733,-0.09359847587521233,278389.2970359985,278390.8260081995,278361.89660686546,278362.56627136096,12.77103122499221,12.78298471557235
35,10,L2Ball,0.2,drpg,0.00017863468932201727,-0.0004857546779849166,-0.07382728438166132,278389.2970359985,278388.7997361426,278361.89660686546,278360.54445093096,12.77103122499221,12.780459730533156
36,10,L2Ball,0.2,scenario,-0.00019797078222766372,9.508429316970194e-06,-1.6914941391150038,289302.9793872879,289303.5521226592,289282.1177777201,289282.1452839058,9.455270954474914,9.6152063085073
36,10,L2Ball,0.2,drpg,0.00024967058181279197,-0.0004285704982641822,-1.5250523940654683,289302.9793872879,289302.2570828561,289282.1177777201,289280.87799990654,9.455270954474914,9.59946879053151
37,10,L1Ball,0.1,scenario,0.0001381260027625685,-3.077783829463332e-05,-2.82786506254971,316087.2225953859,316086.7859967401,316074.59203777055,316074.4947568437,7.624267266787966,7.839871257100876
37,10,L1Ball,0.1,drpg,0.00023510959428087018,-0.0001179047680473833,-2.7978891448440306,316087.2225953859,316086.4794439993,316074.59203777055,316074.21937075595,7.624267266787966,7.837585813019323
38,10,L1Ball,0.1,scenario,-0.00011891758371133454,8.96664751374546e-05,2.471261642628337,278389.7085258197,278390.0395801344,278377.4715399025,278377.7211511688,6.5620698031796305,6.3999038891711555
38,10,L1Ball,0.1,drpg,8.036263250312911e-05,-0.00010286580504871268,2.5319988262677597,278389.7085258197,278389.4848045213,278377.4715399025,278377.1851846753,6.5620698031796305,6.395918272784251
39,10,L1Ball,0.1,scenario,-4.830625627785426e-05,-4.312088899285682e-06,0.38133232560685587,289302.85863102745,289302.99838240776,289294.9279708377,289294.9154961832,4.773407305847257,4.755204760757182
39,10,L1Ball,0.1,drpg,9.2166720514137e-05,-0.00012555041966856004,0.4959573806082452,289302.85863102745,289302.5919900703,289294.9279708377,289294.56475984154,4.773407305847257,4.749733240007414
40,10,L1Ball,0.15,scenario,-1.9681485297334967e-06,-1.3619639495994504e-05,0.08556233441260441,316086.7805091749,316086.78673023224,316068.42205171497,316068.3790043353,11.580190888681026,11.570282607027234
40,10,L1Ball,0.15,drpg,0.00019265820201248512,-0.000186285886715403,0.12837747595941368,316086.7805091749,316086.1715420668,316068.42205171497,316067.8332608523,11.580190888681026,11.565324531906855
41,10,L1Ball,0.15,scenario,-0.00028345362209110907,0.00019178209287440152,2.180332961741863,278389.9156755066,278390.7047818061,278371.2727026023,278371.80656885507,9.878156301535515,9.662779603680756
41,10,L1Ball,0.15,drpg,0.00011680046803101774,-0.00019317983427829857,2.2808597374475945,278389.9156755066,278389.5905147821,278371.2727026023,278370.73494543904,9.878156301535515,9.65284941165165
42,10,L1Ball,0.15,scenario,0.00014883883405225734,-1.2975684913110271e-06,0.11529963637103059,289303.3470132872,289302.9164175586,289290.83654931287,289290.8327955661,6.963609101767522,6.955580085794884
42,10,L1Ball,0.15,drpg,0.00043192676718541704,-0.00023994076543433723,0.30247012334928336,289303.3470132872,289302.0974346931,289290.83654931287,289290.1424226653,6.963609101767522,6.942546264727844
43,10,L1Ball,0.2,scenario,-0.0001855610003657922,1.8623403263841154e-05,-2.731083739443293,316086.6122652682,316087.19879874797,316062.264066298,316062.322927848,15.248740568251312,15.665196442380717
43,10,L1Ball,0.2,drpg,0.00011046398406839917,-0.00023645563670415253,-2.7195848772561053,316086.6122652682,316086.2631034032,316062.264066298,316061.51671925915,15.248740568251312,15.663443010717492
44,10,L1Ball,0.2,scenario,-1.237799113165486e-05,0.00024259306536231207,-0.7445251974490475,278390.53984571627,278390.5743048726,278365.22911834344,278365.90441308566,13.067045260967088,13.16433270549706
44,10,L1Ball,0.2,drpg,0.0005908393390009146,-0.00033384144583640103,-0.5918477571463879,278390.53984571627,278388.8950048908,278365.22911834344,278364.29981983785,13.067045260967088,13.144382275269425
45,10,L1Ball,0.2,scenario,-0.00011470576726944493,-2.865627714564487e-05,0.9234293005903582,289302.63941724546,289302.97126405773,289286.7815139752,289286.6986151533,9.412207397708126,9.325292316765356
45,10,L1Ball,0.2,drpg,0.0003089592329917455,-0.00037672106298928626,1.171497600588749,289302.63941724546,289301.7455900297,289286.7815139752,289285.69170973677,9.412207397708126,9.301943613881539
46,10,LinfBox,0.1,scenario,-0.00036847794635050114,-3.2972451041249307e-06,1.5244380529583998,316086.259881443,316087.4245896021,316058.8865242896,316058.87610305345,13.638425657965145,13.430516307410683
46,10,LinfBox,0.1,drpg,-0.00015848219922663014,-0.00016846088891264786,1.8425616648940193,316086.259881443,316086.7608218991,316058.8865242896,316058.3540886799,13.638425657965145,13.38712925509641
47,10,LinfBox,0.1,scenario,-4.732014669998795e-06,0.0001518883193893397,-2.104067177671155,278390.0054207786,278390.0185942345,278366.7883393627,278367.21114599926,11.168025826781994,11.403008592597152
47,10,LinfBox,0.1,drpg,0.00030525119417309024,-0.00014316679802612724,-1.987243410731506,278390.0054207786,278389.1556319626,278366.7883393627,278366.3898105451,11.168025826781994,11.389961684133512
48,10,LinfBox,0.1,scenario,-3.0319235630646697e-05,2.5646173269539666e-06,-3.74393607804677,289303.30325715465,289303.39097170485,289285.90777998883,289285.91519906535,7.924526841790562,8.221216061234859
48,10,LinfBox,0.1,drpg,0.00017953400645673477,-0.00018801566120754654,-3.4529391199729496,289303.30325715465,289302.7838593435,289285.90777998883,289285.36387717654,7.924526841790562,8.198155929183505
49,10,LinfBox,0.15,scenario,0.000260212200140584,4.5969092513711095e-05,-1.1806275664626518,316087.5216990931,316086.6992007985,316044.87649536016,316045.0217783218,20.290115133301992,20.529665825832765
49,10,LinfBox,0.15,drpg,0.0006859212351101841,-0.0002792178804489207,-0.664919449730334,316087.5216990931,316085.35358766024,316044.87649536016,316043.99404155475,20.290115133301992,20.425028055195995
50,10,LinfBox,0.15,scenario,0.000292008328712316,0.0004048636859186207,5.572467329925193,278390.1834591444,278389.37053662236,278355.28337108553,278356.41033054574,17.37728040579965,16.40893713235697
50,10,LinfBox,0.15,drpg,0.0009141429735273853,-0.00018422049897743253,5.7377634588121245,278390.1834591444,278387.6385748433,278355.28337108553,278354.7705835936,17.37728040579965,16.380213160540357
51,10,LinfBox,0.15,scenario,-0.0002579911492146717,6.368952714424063e-06,-1.2125799441644758,289302.88691382523,289303.6332896679,289277.31214130245,289277.3305652377,12.090126822831817,12.236729275909525
51,10,LinfBox,0.15,drpg,0.0001649939141236432,-0.00037260375490602994,-0.7846669526669492,289302.88691382523,289302.40958166844,289277.31214130245,289276.2342831753,12.090126822831817,12.1849940525461
52,10,LinfBox,0.2,scenario,5.6496165772271604e-05,8.382245402429177e-05,4.466219984788884,316086.920746122,316086.7421691313,316030.9020973984,316031.167002256,27.666524228746628,26.430876394545887
52,10,LinfBox,0.2,drpg,0.0007065889119119319,-0.0003919467075133022,5.1013166207924945,316086.920746122,316084.687310988,316030.9020973984,316029.6634246829,27.666524228746628,26.255167229869993
53,10,LinfBox,0.2,scenario,-0.00037762736015336114,0.00037031527634225715,1.944987544123548,278389.86471974174,278390.9159960388,278344.1284326139,278345.1591834423,22.49412125542107,22.056613398843083
53,10,LinfBox,0.2,drpg,0.0005625068580601756,-0.0005105070526741248,2.1797849373337277,278389.86471974174,278388.29875766055,278344.1284326139,278342.70746620756,22.49412125542107,22.003797788509818
54,10,LinfBox,0.2,scenario,-0.00022513004052088204,3.605312207974714e-05,0.43524405931133836,289302.71736003686,289303.3686673617,289268.70774188143,289268.81203228177,16.427531364087205,16.35603150973351
54,10,LinfBox,0.2,drpg,0.0004136526167893716,-0.0005275591416259504,0.9665572178257626,289302.71736003686,289301.52065177605,289268.70774188143,289267.1816783699,16.427531364087205,16.26874987397703
55,20,L2Ball,0.1,scenario,3.4069545426471486e-05,4.581807252024184e-05,1.4806505810950812,602959.1086122055,602958.9031867781,602934.2383635796,602934.5146164262,11.318090667072777,11.150509291841896
55,20,L2Ball,0.1,drpg,9.683043239403734e-05,-1.6542675817981115e-05,1.4945013701221606,602959.1086122055,602958.5247642935,602934.2383635796,602934.1386221232,11.318090667072777,11.148941646981706
56,20,L2Ball,0.1,scenario,0.00037802138007071994,0.00027652631020176843,0.407917677339801,599233.7771138289,599231.5118820348,599186.5061478668,599188.1630562035,20.996647254767964,20.910998218967084
56,20,L2Ball,0.1,drpg,0.0004226971722945691,0.00023298900673848294,0.41968333133518354,599233.7771138289,599231.2441695976,599186.5061478668,599187.902186556,20.996647254767964,20.908527826100457
57,20,L2Ball,0.1,scenario,2.040403081109468e-05,8.530720739024133e-05,-0.665863219451178,581474.255148845,581474.1365046588,581458.8368251548,581459.3328514507,7.08526046007358,7.132438603479527
57,20,L2Ball,0.1,drpg,4.404915071873395e-05,6.155961572354035e-05,-0.6021145771729256,581474.255148845,581473.999014374,581458.8368251548,581459.1947689804,7.08526046007358,7.1279218461343525
58,20,L2Ball,0.15,scenario,6.82656902697207e-05,-0.00034839744626474626,-1.3534219228799413,602958.9858299663,602958.5742158525,602924.1249603431,602922.0243880888,16.878176671275067,17.106609614526512
58,20,L2Ball,0.15,drpg,0.00019328683538646192,-0.00047018503245149415,-1.3317382918282437,602958.9858299663,602957.8203896239,602924.1249603431,602921.2901013505,16.878176671275067,17.10294981296886
59,20,L2Ball,0.15,scenario,-0.0002648391322690465,-0.00012704628331756265,0.8105236399889464,599232.7358298098,599234.3228325876,599165.8205413483,599165.0593234424,31.779235714266676,31.521657496194734
59,20,L2Ball,0.15,drpg,-0.00017537314384221962,-0.00021457961675604094,0.8272932146487457,599232.7358298098,599233.7867230976,599165.8205413483,599164.5348536269,31.779235714266676,31.516328253535317
60,20,L2Ball,0.15,scenario,-2.913215256972807e-06,9.531961264962173e-05,2.612197578003354,581473.7484082367,581473.7653478186,581451.4320752367,581451.9863124895,10.88664801353302,10.60226725779776
